2023-02-04 11:04:48,862 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:04:48,957 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:04:49,050 INFO    SenderThread:18492 [sender.py:send_request_log_artifact():1379] logged artifact run-quo70p6v-Predictions - {'id': 'QXJ0aWZhY3Q6MzU0NDg4Mjk0', 'digest': '47698f103392eed85df8a0b968dfaa41', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUxOTM5MjY2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzU0NDg4MjU2', 'versionIndex': 0}}, 'version': 'latest'}
2023-02-04 11:04:49,050 DEBUG   SenderThread:18492 [sender.py:send():334] send: files
2023-02-04 11:04:49,050 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:04:49,050 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file media\table\Predictions_3_017fbbaba0fb6984ce8b.table.json with policy now
2023-02-04 11:04:49,052 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:04:49,052 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:04:49,054 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:04:49,200 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:04:49,201 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:04:49,416 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:04:49,417 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:04:49,418 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:04:49,420 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:04:49,574 INFO    Thread-26 :18492 [upload_job.py:push():143] Uploaded file C:\Users\Abhinav\AppData\Local\Temp\tmp3q_f1lucwandb\34m5vhol-media/table/Predictions_3_017fbbaba0fb6984ce8b.table.json
2023-02-04 11:04:50,219 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:04:50,220 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:04:51,225 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:04:52,228 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:04:54,093 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:04:54,250 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
